台帳番号,緯度,経度,エリア,行政区,所在地
G21-9,35.1210063361713,137.021374729929,南西地区,赤池区,日進市赤池2丁目1129（道路上）
G22-02,35.1504148766437,137.025189921224,北東地区,岩崎台区,もみじ公園（岩崎台2-2309）
G22-03,35.1529293958211,137.025511332381,北東地区,岩崎台区,けやき公園（岩崎台3-2209）
G22-04,35.1513280406441,137.029338234441,北東地区,岩崎台区,みゆき公園（岩崎台4-1717）
G22-1,35.1545746554926,137.026619270785,北東地区,岩崎台区,日進市岩崎台3丁目2202（遊歩道上）
G22-10,35.1499856677431,137.022413431027,北東地区,岩崎台区,日進市岩崎台2丁目2420（道路上）
G22-11,35.1519759937648,137.025409477742,北東地区,岩崎台区,日進市岩崎台2丁目2311（道路上）
G22-12,35.1500149234159,137.025671339278,北東地区,岩崎台区,日進市岩崎台2丁目2308（もみじ公園東側道路上）
G22-13,35.1505142024597,137.027434686668,北東地区,岩崎台区,日進市岩崎台4丁目2301（道路上）
G22-14,35.1493459448641,137.023966808642,北東地区,岩崎台区,日進市岩崎台１丁目2438（緑地敷地内）
G22-15,35.1486874255353,137.022133217971,北東地区,岩崎台区,日進市岩崎台１丁目2419
G22-16,35.1485418756672,137.024755359179,北東地区,岩崎台区,日進市岩崎台１丁目2490（道路上）
G22-17,35.148694021002,137.027536893971,北東地区,岩崎台区,日進市岩崎台４丁目1716（調整池北側道路上）
G22-18,35.1484580617574,137.026243531222,北東地区,岩崎台区,日進市岩崎台１丁目2496（道路上）
G22-19,35.1476051067691,137.025543135507,北東地区,岩崎台区,日進市岩崎台１丁目2482（道路上）
G22-2,35.1538410298426,137.024507101317,北東地区,岩崎台区,日進市岩崎台3丁目2219（道路上）
G22-20,35.1471987751451,137.024576601706,北東地区,岩崎台区,日進市岩崎台１丁目2465（三洋堂書店駐車場出入口付近道路上）
G22-21,35.1465315145892,137.022510289703,北東地区,岩崎台区,日進市岩崎台１丁目2457（道路上）
G22-22,35.1468126866107,137.020935643283,北東地区,岩崎台区,日進市岩崎台１丁目2423（道路上）
G22-23,35.151642530027,137.02710590846,北東地区,岩崎台区,日進市岩崎台２丁目2303（道路上）
G22-24,35.1546021853128,137.024790277583,北東地区,岩崎台区,日進市岩崎台３丁目2216（緑地敷地内）
G22-26,35.1537861012283,137.028138710066,北東地区,岩崎台区,日進市岩崎台3丁目2204（道路上）
G22-27,35.1484508791239,137.026736113453,北東地区,岩崎台区,日進市岩崎台2丁目2505（道路上）
G22-29,35.1502614537353,137.025116102099,北東地区,岩崎台区,日進市岩崎台２丁目2309（もみじ公園敷地内）
G22-30,35.147443022152,137.018737847598,北東地区,岩崎台区,日進市岩崎台１丁目2220-73（岩崎台１丁目公園（かえで公園敷地内））
G22-31,35.1492596084397,137.022538734068,北東地区,岩崎台区,日進市岩崎台１丁目1702-4
G22-32,35.1521053394966,137.02302202741,北東地区,岩崎台区,日進市岩崎台３丁目2224（遊歩道上）
G22-33,35.1525502251981,137.022811058663,北東地区,岩崎台区,日進市岩崎台３丁目706-7（環境課管理）
G22-34,35.1485848328754,137.022808598738,北東地区,岩崎台区,日進市岩崎台１丁目1501-4
G22-35,35.1491382918203,137.022781942372,北東地区,岩崎台区,日進市岩崎台
G22-36,35.1487135291501,137.023238823502,北東地区,岩崎台区,日進市岩崎台1605-16（つつじ公園）
G22-37,35.1479834014139,137.020786488527,北東地区,岩崎台区,日進市岩崎台１丁目2010-6
G22-38,35.1487697342876,137.025039553326,北東地区,岩崎台区,日進市岩崎台１丁目603
G22-39,35.1488372029649,137.021117736405,北東地区,岩崎台区,日進市岩崎台１丁目2001-3
G22-4,35.1532259346145,137.025710801237,北東地区,岩崎台区,日進市岩崎台3丁目2210（けやき公園横道路上）
G22-41,35.1488432543493,137.025238298698,北東地区,岩崎台区,日進市岩崎台１丁目603
G22-42,35.1493128714494,137.021847630226,北東地区,岩崎台区,日進市岩崎台一丁目2001番1
G22-43,35.1486662977989,137.021426446449,北東地区,岩崎台区,日進市岩崎台一丁目2001番33
G22-45,35.1500002227379,137.021768376833,北東地区,岩崎台区,日進市岩崎台二丁目1307番2
G22-5,35.1524866287808,137.025455571666,北東地区,岩崎台区,日進市岩崎台3丁目2210（けやき公園南側道路上）
G22-6,35.1532703562852,137.028116425065,北東地区,岩崎台区,日進市岩崎台4丁目1702（道路上）
G22-7,35.1519138721992,137.029717998223,北東地区,岩崎台区,日進市岩崎台4丁目1704（道路上）
G22-8,35.1504645492711,137.028868724978,北東地区,岩崎台区,日進市岩崎台4丁目1716（たかみの森）
G22-9,35.1511785995374,137.022904460763,北東地区,岩崎台区,日進市岩崎台2丁目2420（道路上）
G23-01,35.1164324941607,137.04920161175,南東地区,折戸区,日進フランテ館（栄1-201）
G23-02,35.120527104899,137.052238576137,南東地区,折戸区,ナフコ日進店（栄4-1403）
G23-03,35.1210471849337,137.048234973377,南東地区,折戸区,栄郵便局（栄3-2215-2）
G23-04,35.1203885555118,137.054655901864,南東地区,折戸区,子育て支援センター（栄4-1002-2）
G23-1,35.1216707329571,137.049826060927,南東地区,折戸区,日進市栄３丁目911（出屋敷公園敷地内）
G23-10,35.1173056377182,137.047716079788,南西地区,折戸区,日進市栄１丁目1012（道路上）
G23-11,35.1159448095514,137.050608452919,南東地区,折戸区,日進市栄１丁目1004（道路上）
G23-12,35.1197568849553,137.052507684943,南東地区,折戸区,日進市栄２丁目1920（道路上、民地）
G23-13,35.1233314949961,137.050213191756,南東地区,折戸区,日進市栄３丁目702-4（環境課管理）
G23-2,35.1218336999919,137.051980230673,南東地区,折戸区,日進市栄３丁目160（東山公園敷地内）
G23-3,35.120858711963,137.048072318404,南東地区,折戸区,日進市栄２丁目1801（道路上）
G23-4,35.1198007998728,137.047832480281,南東地区,折戸区,日進市栄２丁目1836（遊歩道上）
G23-5,35.1199316979728,137.05072513028,南東地区,折戸区,日進市栄２丁目702（栄公園敷地内）
G23-6,35.1199527238088,137.052075356227,南東地区,折戸区,日進市栄４丁目1818（道路上）
G23-7,35.1208468604299,137.053207576482,南東地区,折戸区,日進市栄４丁目1902（遊歩道上）
G23-8,35.1208622360879,137.054619047293,南東地区,折戸区,日進市栄４丁目1001（福池公園敷地内）
G24-01,35.120954709567,137.036386461159,南西地区,折戸区,折戸藤塚集会所（藤塚3-320）
G24-02,35.1151182513346,137.034071260272,南西地区,折戸区,三井団地集会所（藤塚6-27）
G24-03,35.1245495882664,137.036860874442,南西地区,折戸区,みはらし公園（藤塚1-251）
G24-1,35.1248479968121,137.034715465319,南西地区,野方区,日進市藤塚１丁目42（道路上）
G24-1（住民管理）,35.1246935936348,137.038255416626,南西地区,野方区,藤塚１丁目３０８番地13
G24-10,35.120872816865,137.036432562406,南西地区,折戸区,日進市藤塚３丁目321（折戸藤塚集会所敷地内）
G24-11,35.1201663192341,137.035737656671,南西地区,折戸区,日進市藤塚３丁目333（環境課管理）
G24-12,35.1191522595297,137.034810884738,南西地区,折戸区,日進市藤塚３丁目527（環境課管理）
G24-14,35.1192601259725,137.03753917597,南西地区,折戸区,日進市藤塚３丁目563-14（環境課管理）
G24-15,35.1188979249588,137.037542600037,南西地区,折戸区,日進市藤塚４丁目68（折戸藤塚児童遊園敷地内）
G24-16,35.1174494935579,137.036640098183,南西地区,折戸区,日進市藤塚４丁目２３６（環境課管理）
G24-17,35.1170835258029,137.034411689759,南西地区,折戸区,日進市藤塚５丁目２９２（道路上）
G24-18,35.117285559037,137.037690291522,南西地区,折戸区,日進市藤塚５丁目（名鉄豊田線上道路上）
G24-19,35.1155322593728,137.035118854261,南西地区,折戸区,日進市藤塚６丁目409（道路上）
G24-2,35.1244688708912,137.037163172721,南西地区,折戸区,日進市藤塚１丁目249（みはらし公園敷地内）
G24-21,35.1141938356392,137.035504869208,南西地区,折戸区,日進市藤塚６丁目409（道路上）
G24-23,35.1128195325042,137.034809129108,南西地区,折戸区,日進市藤塚６丁目105-1
G24-24,35.1123885545865,137.034320322845,南西地区,折戸区,日進市藤塚６丁目288-1
G24-25,35.1129135094083,137.039148797563,南西地区,折戸区,日進市藤塚７丁目1
G24-27,35.1109676029789,137.038187764375,南西地区,折戸区,日進市藤塚７丁目(道路上）
G24-29,35.1210213128557,137.038572224265,南西地区,折戸区,日進市藤塚２丁目59-175（環境課管理）
G24-3,35.1238908062866,137.034525767579,南西地区,折戸区,日進市藤塚１丁目（水路上）
G24-31,35.1236912966065,137.037435520224,南西地区,野方区,日進市藤塚１丁目207
G24-33,35.1168837360631,137.035882130816,南西地区,折戸区,日進市藤塚５丁目308（道路上）
G24-34,35.1191595427219,137.037896122556,南西地区,折戸区,日進市藤塚２丁目211（道路上）
G24-35,35.1138166436962,137.037413922768,南西地区,折戸区,日進市藤塚６丁目267-9（環境課管理）
G24-36,35.1243905119961,137.03849892296,南西地区,野方区,日進市藤塚１丁目303-14（環境課管理）
G24-37,35.1207692000901,137.037321642498,南西地区,折戸区,日進市藤塚２丁目145-9（環境課管理）
G24-38,35.1211967457148,137.035713077267,南西地区,折戸区,日進市藤塚３丁目N（水路上、折戸藤塚集会所敷地内）
G24-40,35.1239353016476,137.036072415281,南西地区,野方区,日進市藤塚１丁目357（道路上）
G24-41,35.1109540709854,137.039718353087,南西地区,南ケ丘区,日進市南ケ丘3丁目２４－４１（道路上）
G24-42,35.1225558835391,137.036479805238,南西地区,折戸区,日進市藤塚２丁目622（道路上）
G24-43,35.116303416817,137.034752282006,南西地区,折戸区,日進市藤塚５丁目35（藤塚五丁目公園敷地内、環境課管理）
G24-44,35.1221460984146,137.034082913301,南西地区,折戸区,日進市藤塚３丁目47-3（環境課管理）
G24-45,35.1248539308508,137.034866870727,南西地区,野方区,日進市藤塚１丁目67（集中浄化槽敷地内）
G24-46,35.1245897234753,137.036880011879,南西地区,折戸区,日進市藤塚1-251
G24-47,35.1167719413934,137.035451916497,南西地区,折戸区,日進市藤塚5-18-27（環境課管理）
G24-48,35.1213999146579,137.037882941919,南西地区,折戸区,日進市藤塚2丁目（藤塚2丁目公園）
G24-49,35.1157936569094,137.034764403651,南西地区,折戸区,日進市藤塚６丁目（藤塚北ちびっこ広場）
G24-5,35.1230792016007,137.03878843988,南西地区,折戸区,日進市折戸町鎌ケ寿60-2
G24-50,35.1135701496057,137.038143088147,南西地区,折戸区,日進市藤塚6-280-1（畑側）
G24-51,35.1168642909396,137.035990116814,南西地区,折戸区,日進市藤塚5-9-4
G24-52,35.1226786898513,137.035502570307,南西地区,折戸区,日進市藤塚三丁目101-9
G24-53,35.1215095706473,137.035148853171,南西地区,折戸区,藤塚三丁目279-6
G24-54,35.1150718934799,137.036545686996,南西地区,折戸区,日進市藤塚５丁目68（私有地）
G24-55,35.1210509489077,137.038210883399,南西地区,折戸区,日進市藤塚二丁目187-9
G24-56,35.1140263155786,137.038000740777,南西地区,折戸区,日進市藤塚五丁目277-6
G24-57,35.1133711389392,137.038427538166,南西地区,折戸区,日進市藤塚6-280-1（NTTボックス前）
G24-59,35.1120152502159,137.037485441898,南西地区,折戸区,日進市藤塚6-333-3
G24-6,35.122594276829,137.034060243491,南西地区,折戸区,日進市藤塚３丁目６６（環境課管理）
G24-60,35.1091260717604,137.0390070414,南西地区,折戸区,日進市藤塚7-243
G24-7,35.1221810952194,137.037271573852,南西地区,折戸区,日進市藤塚２丁目１１０（環境課管理）
G24-8,35.1208200299331,137.034221657842,南西地区,浅田区,日進市浅田町上小深田61番地（道路上）
G24-9,35.1211244746973,137.035653397708,南西地区,折戸区,日進市藤塚３丁目319（環境課管理）
G25-01,35.1138191225776,137.018542698259,南西地区,赤池区,赤池南２号公園（赤池南2-1501）
G25-02,35.1165285279889,137.018387821357,南西地区,赤池区,赤池区（殖産緑地）（赤池南1-42）
G25-1,35.1171795850058,137.016942300636,南西地区,赤池区,日進市赤池南1丁目（赤池児童遊園東側）
G25-10,35.114855568331,137.016525384843,南西地区,赤池区,日進市赤池南１丁目
G25-11,35.1163116698782,137.014845255143,南西地区,赤池区,日進市赤池南１丁目（道路上）
G25-12,35.1158105492863,137.019819835259,南西地区,赤池区,日進市赤池南２丁目（赤池南３号公園道路上）
G25-13,35.116569106251,137.018250939637,南西地区,赤池区,日進市赤池南１－４３
G25-14,35.1138884330754,137.019941656918,南西地区,赤池区,日進市赤池南２－１４
G25-15,35.1133612320853,137.018140688071,南西地区,赤池区,日進市赤池南２丁目（移管時地番：日進市赤池町モチロ61-912）
G25-16,35.1158572452532,137.015204736529,南西地区,赤池区,日進市赤池南1丁目（道路上）
G25-17,35.1170758961388,137.016196897501,南西地区,赤池区,日進市赤池南1丁目113-13
G25-18,35.1174350030235,137.016170455151,南西地区,赤池区,日進市赤池南1丁目113-12
G25-19,35.1136814876939,137.019891014605,南西地区,赤池区,赤池南二丁目2034-9
G25-2,35.1170722546374,137.017847499217,南西地区,赤池区,日進市赤池南１－４０
G25-20,35.1156106317687,137.019840709463,南西地区,赤池区,日進市赤池南２丁目301-15
G25-21,35.1168416735498,137.015886957913,南西地区,赤池区,日進市赤池南1丁目118
G25-22,35.1135401314717,137.017009077201,南西地区,赤池区,日進市赤池南２丁目1706-9
G25-3,35.1162470176181,137.017371105543,南西地区,赤池区,日進市赤池南１丁目（道路上）
G25-4,35.1161368040187,137.015652271861,南西地区,赤池区,日進市赤池南１丁目（道路上）
G25-5,35.1154031316687,137.016468209711,南西地区,赤池区,日進市赤池南１丁目無番地（調整池地内）
G25-6,35.1155452577132,137.01738982932,南西地区,赤池区,日進市赤池南１丁目（道路上）
G25-7,35.1137574365735,137.019706023636,南西地区,赤池区,日進市赤池南２－３２
G25-8,35.1144171226857,137.017346248789,南西地区,赤池区,日進市赤池南２丁目（道路上）
G25-9,35.1138839433948,137.018547737146,南西地区,赤池区,日進市赤池南２丁目（赤池南２号公園用地）
G26-1,35.121449448657,137.027877164355,南西地区,浅田区,日進市浅田平子一丁目242
G26-10,35.1146760503945,137.033955138334,南西地区,浅田区,日進市浅田平子三丁目318（道路上）
G26-11,35.1142602656283,137.033924655778,南西地区,浅田区,日進市浅田平子三丁目320（道路上）
G26-12,35.1136352507963,137.032337566012,南西地区,浅田区,日進市浅田平子三丁目346
G26-13,35.1231839673456,137.027510285128,南西地区,浅田区,日進市浅田平子一丁目410
